,_id,_keywords,generic_name_en,product_name,categories,categories_hierarchy,brands,quantity,ingredients_original_tags,ingredients_text_en,countries,stores,manufacturing_places,origin,origin_en,cocoa_100g,cocoa_unit,cocoa-minimum_100g,cocoa-minimum_unit,carbohydrates_100g,carbohydrates_unit,energy-kcal_100g,energy-kcal_unit,energy_100g,energy_unit,fat_100g,fat_unit,fiber_100g,fiber_unit,fruits-vegetables-nuts-estimate-from-ingredients_100g,nova-group_100g,nutrition-score-fr_100g,proteins_100g,proteins_unit,salt_100g,salt_unit,saturated-fat_100g,saturated-fat_unit,sodium_100g,sodium_unit,sugars_100g,sugars_unit,energy-kj_100g,energy-kj_unit
11034,64352572,"['chocolat', 'cocoa', 'caramelise', 'fourre', 'sweet', 'lait', 'chocolate', 'snack', 'eclat', 'noisette', 'et', 'and', 'de', 'product', 'with', 'hazelnut', 'it', 'milk', 'praline', 'filled']",,Chocolat lait fourré praliné et éclats de noisettes caramelisés,"Snacks, Snacks sucrés, Cacao et dérivés, Chocolats, Chocolats au lait, Chocolats fourrés, Chocolats fourrés au praliné, Chocolats aux noisettes, Chocolats au lait fourrés, Chocolats au lait aux noisettes","['en:snacks', 'en:sweet-snacks', 'en:cocoa-and-its-products', 'en:chocolates', 'en:milk-chocolates', 'en:filled-chocolates', 'en:chocolate-filled-with-praline', 'en:chocolates-with-hazelnuts', 'en:filled-milk-chocolates', 'en:milk-chocolates-with-hazelnuts']",,,"['en:milk-chocolate', 'en:praline', 'en:vegetable-fat', 'en:sugar', 'fr:eclats-de-noisettes-caramelises', 'en:skimmed-milk-powder', 'en:fat-reduced-cocoa-powder', 'en:cocoa-butter', 'en:whole-milk-powder', 'en:emulsifier', 'en:cocoa-paste', 'en:natural-vanilla-flavouring', 'en:cocoa', 'en:sugar', 'en:cocoa-butter', 'en:whole-milk-powder', 'en:cocoa-paste', 'fr:laitecreme-en-poudre', 'en:emulsifier', 'en:natural-vanilla-flavouring', 'en:hazelnut-praline', 'en:sugar', 'en:palm-oil', 'en:palm-kernel-fat', 'fr:eclats-de-noisettes', 'en:sugar', 'en:sunflower-lecithin', 'fr:les-ingredients-de-ce-produit-ne-proviennent-pas', 'en:sunflower-lecithin']",,France,,,,,,,,,49.0,g,529.0,kcal,2213.0,kcal,33.0,g,,,1.2,4.0,30.0,7.6,g,0.11,g,15.0,g,0.044,g,49.0,g,,
11035,7021010001040,"['a', 'and', 'breakfast', 'chocolate', 'cocoa', 'food', 'gluten', 'hazelnut', 'no', 'norge', 'nøtte-pålegg', 'orkla', 'pâte', 'spread', 'stabburet', 'sweet', 'tartiner']",,Nøtte-pålegg,"Breakfasts,Spreads,Sweet spreads,fr:Pâtes à tartiner,Hazelnut spreads,Chocolate spreads,Cocoa and hazelnuts spreads","['en:breakfasts', 'en:spreads', 'en:sweet-spreads', 'fr:pates-a-tartiner', 'en:hazelnut-spreads', 'en:chocolate-spreads', 'en:cocoa-and-hazelnuts-spreads']",ORKLA FOODS NORGE AS (STABBURET),250g,"['nb:invertsukker', 'en:water', 'fr:noisettes-decortiquees', 'en:sugar', 'nb:herdet-kokosolje', 'nb:glykosesirup', 'en:emulsifier', 'en:flavouring', 'en:salt', 'nb:uten-transfett', 'en:soya-lecithin']",,Norway,Coop Extra,Norway,,,,,,,58.0,g,425.0,kcal,1781.0,kJ,21.0,g,,,13.0,4.0,30.0,1.9,g,0.04,g,12.0,g,0.016,g,53.0,g,1781.0,kJ
11036,7141839236338,"['vegetarian', 'waitrose', 'chocolate', 'sweet', 'dark', '65', 'cocoa', 'snack', 'rich', 'seriously']",,Seriously Rich Dark Chocolate 65% Cocoa,"Snacks, Sweet snacks, Cocoa and its products, Chocolates, Dark chocolates","['en:snacks', 'en:sweet-snacks', 'en:cocoa-and-its-products', 'en:chocolates', 'en:dark-chocolates']",Waitrose,85 g,"['en:cocoa-paste', 'en:sugar', 'en:cocoa-butter', 'en:emulsifier', 'en:vanilla-extract', 'en:soya-lecithin']","Cocoa mass, sugar, cocoa butter, emulsifier: soya lecithin, vanilla extract",United Kingdom,Waitrose,,,,,,,,39.6,g,,,2401.0,kJ,41.2,g,8.8,g,0.0,4.0,22.0,7.8,g,0.0,g,24.5,g,0.0,g,34.2,g,2401.0,kJ
11037,7310511450403,"['and', 'beverage', 'boy', 'breakfast', 'chocolate', 'chocolate-powder', 'cocoa', 'hot', 'instant', 'it', 'powder', 'product', 'snack', 'sweet', 'unsweetened']",,,"Beverages, Snacks, Breakfasts, Sweet snacks, Cocoa and its products, Hot beverages, Chocolates, Cocoa and chocolate powders, Instant beverages, Unsweetened beverages, Cocoa powders, en:chocolate-powders","['en:beverages-and-beverages-preparations', 'en:beverages', 'en:snacks', 'en:breakfasts', 'en:sweet-snacks', 'en:cocoa-and-its-products', 'en:hot-beverages', 'en:beverage-preparations', 'en:chocolates', 'en:cocoa-and-chocolate-powders', 'en:instant-beverages', 'en:unsweetened-beverages', 'en:cocoa-powders', 'en:chocolate-powders']",O'boy,500 g,,,Ryssland,,,,,,,19.0,,90.0,g,,,1700.0,kJ,2.5,g,,,,,,4.5,g,,,,,,,,,1700.0,kJ
11038,7468823650117,"['cocoa', 'chocolate']",,Cocoa Chocolate,,,,125 g,,,France,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11039,7503012175672,"['lecithin', 'favorite', 'chocolate', 'monoestearate', 'partially', 'chip', 'and', 'caramel', 'sugar', 'hidrogenated', 'artificially', 'flour', 'oil', 'tocopherol', 'marietta', 'iv', 'cake', 'wheat', 'ascorbyl', 'salt', 'palm', 'flavor', 'cookie', 'monostearate', 'classic', 'emulsifier', 'artificial', 'tbhq', 'phosphate', 'sodium', 'contain', 'cocoa', 'clas', 'biscuit', 'flavored', 'ammonium', 'soybean', 'sorbitan', 'snack', 'soy', 'monocalcium', 'sweet', 'syrup', 'palmitate', 'bicarbonate', 'polyoxyethylene', 'inverted', 'color', 'hydrogenated']","Chocolate chip cookies (artificially flavored): wheat flour, sugar, partially hydrogenated palm oil (contains tbhq, ascorbyl palmitate, tocopherols), chocolate flavored chip (sugar, partially hidrogenated soybean, cocoa, emulsifiers (sorbitan monoestearate and polyoxyethylene sorbitan monostearate), soy lecithin and artificial flavor), inverted sugar syrup, sodium bicarbonate, artificial flavor, soy lecithin, salt, ammonium bicarbonate, caramel color (class iv) and monocalcium phosphate. chocolate cookies (artificially flavored):","Marietta, classic favorites cookies","Snacks, Sweet snacks, Biscuits and cakes, Biscuits","['en:snacks', 'en:sweet-snacks', 'en:biscuits-and-cakes', 'en:biscuits']",Marietta,,"['en:wheat-flour', 'en:sugar', 'en:partially-hydrogenated-palm-oil', 'en:invert-sugar-syrup', 'en:raising-agent', 'en:artificial-flavouring', 'en:salt', 'en:coconut', 'en:soya-lecithin', 'en:e319', 'en:e304i', 'en:e306', 'en:e500ii', 'en:e516', 'en:e521', 'en:e341i']","Wheat flour, sugar, partially hydrogenated palm oil (contains tbhq, ascorbyl palmitate, tocopherols), inverted sugar syrup, leavening agents (sodium bicarbonate, calcium sulfate, aluminum sodium sulfate, monocalcium phosphate), artificial flavor, salt, coconut and soy lecithin.",United States,,,,,,,,,66.67,g,433.0,kcal,1812.0,kcal,16.67,g,0.0,g,0.45875,4.0,23.0,6.67,g,0.9175,mg,8.33,g,0.367,mg,23.33,g,,
11040,7503018168128,"['almond', 'and', 'au', 'campeche', 'chocolat', 'chocolate', 'citron', 'cocoa', 'dark', 'form', 'gluten', 'it', 'ki', 'lima', 'lime', 'lole', 'mexico', 'no', 'noir', 'product', 'snack', 'sweet', 'with', 'xocolatl']",,Dark Chocolate with Lima Lime form Campeche and Almonds,"Snacks, Sweet snacks, Cocoa and its products, Chocolates, Dark chocolates, Chocolates with almonds, Dark chocolates with almonds, fr:Chocolats noirs au citron","['en:snacks', 'en:sweet-snacks', 'en:cocoa-and-its-products', 'en:chocolates', 'en:dark-chocolates', 'en:chocolates-with-almonds', 'en:dark-chocolates-with-almonds', 'fr:Chocolats noirs au citron']","Lole, ki'xocolatl",80 g,"['en:criollo-cocoa-paste', 'en:cane-sugar', 'en:dehydrated-key-lime', 'en:almond', 'en:butter', 'en:natural-vanilla', 'en:soya-lecithin']","Criollo cocoa paste, cane sugar, dehydrated key lime, almonds, butter, natural vanilla, soy lecithin",France,,Mexique,Mexico,Mexico,72.0,g,,,50.0,g,540.0,kcal,2260.0,kcal,39.2,g,6.25,g,6.02678571428572,4.0,20.0,5.5,g,0.0156,mg,6.4,g,0.00625,mg,37.5,g,,
11041,7610041072206,"['green', 'sweet', 'confectionerie', 'grillee', 'noisette', 'dot', 'de', 'eclat', 'original', 'avec', 'au', 'cocoa', 'confiserie', 'and', 'chocolat', 'product', 'it', 'candie', 'minor', 'chocolate', 'snack']",,Original,"Snacks, Snacks sucrés, Cacao et dérivés, Confiseries, Confiseries chocolatées","['en:snacks', 'en:sweet-snacks', 'en:cocoa-and-its-products', 'en:confectioneries', 'en:chocolate-candies']",Minor,176 g,"['en:sugar', 'en:hazelnut', 'en:cocoa-butter', 'en:skimmed-milk-powder', 'en:almond', 'en:cocoa-paste', 'en:soya-flour', 'en:emulsifier', 'en:vanilla-extract', 'en:soya-lecithin']","sugar, hazelnuts 24%, cocoa butter, skimmed milk powder, almonds, cocoa mass, soya flour, emulsifier (soya-lecithin), vanilla extract.",Switzerland,,Switzerland,,,,,,,45.0,g,574.0,kcal,2390.0,kJ,39.0,g,,,27.5,4.0,29.0,9.0,g,0.15,g,12.0,g,0.06,g,44.0,g,2390.0,kJ
11042,7610041076006,"['and', 'au', 'avec', 'candie', 'chocolat', 'chocolate', 'chocolates-with-hazelnut', 'cocoa', 'confectionerie', 'confiserie', 'de', 'eclat', 'it', 'minor', 'noisette', 'point', 'product', 'snack', 'sweet', 'vert']",,Chocolat noisettes,"Snacks, Snacks sucrés, Cacao et dérivés, Confiseries, Confiseries chocolatées, Chocolats, Chocolats aux noisettes","['en:snacks', 'en:sweet-snacks', 'en:cocoa-and-its-products', 'en:confectioneries', 'en:chocolate-candies', 'en:chocolates', 'en:chocolates-with-hazelnuts']",Minor,80 g,"['en:sugar', 'en:cocoa-paste', 'en:cocoa-butter', 'en:hazelnut', 'en:almond', 'en:cocoa-powder', 'en:hazelnut-oil', 'en:emulsifier', 'en:vanilla-extract', 'en:soya-lecithin']","sugar, cocoa mass, cocoa butter, hazelnuts 11%, almonds, cocoa powder, hazelnut oil, emulsifier (soya-lecithin), vanilla extract. May contain milk.","France,Suisse",,,,,,,,,40.0,g,569.0,kcal,2370.0,kJ,41.0,g,,,13.3055555555556,4.0,27.0,8.0,g,0.03,g,16.0,g,0.012,g,36.0,g,2370.0,kJ
11043,7610062080365,"['10', 'mousse', 'milk', 'fourre', '35', 'et', 'creme', 'une', 'suisse', 'coeur', 'nougatine', 'au', 'recouvert', 'cocoa', '30', 'chocolat', 'certified', 'wernli', 'eclat', 'aux', 'de', 'noisette', 'cacao', 'chocolate', 'biscuit', 'utz']",,Cœur Mousse,"Snacks, Snacks sucrés, Biscuits et gâteaux, Biscuits, Biscuits au chocolat, Biscuits au chocolat au lait","['en:snacks', 'en:sweet-snacks', 'en:biscuits-and-cakes', 'en:biscuits', 'en:chocolate-biscuits', 'en:milk-chocolate-biscuits']",Wernli,,"['en:sugar', 'en:wheat-flour', 'en:cocoa-paste', 'en:fat', 'en:non-hydrogenated-vegetable-oils', 'en:cocoa-butter', 'en:almond', 'en:wheat-starch', 'en:hazelnut', 'en:whole-milk-powder', 'en:fat-reduced-cocoa-powder', 'en:invert-sugar-syrup', 'en:butterfat', 'en:glucose-syrup', 'en:maltodextrin', 'en:emulsifier', 'en:skimmed-milk-powder', 'en:yeast', 'en:malted-barley', 'en:lactose', 'en:natural-flavouring', 'en:unrefined-sugar', 'en:raising-agent', 'en:e500', 'en:butter', 'en:salt', 'en:coconut-oil', 'en:palm-oil', 'en:e322', 'en:e450i']","Sugar, wheat flour, cocoa mass, vegetable fat/oil, non hydrogenated (coconut, palm), cocoa butter, almonds 5%, wheat starch, hazelnuts 3.5%, whole milk powder, low fat cocoa powder 1%, invert sugar syrup, butter oil, glucose syrup, maltodextrin, emulsifier: lecithins (soya), skimmed milk powder, yeast, barley malt, lactose, natural flavours, unrefined sugar, raising agents: diphosphates and sodium carbonates, butter, cooking salt.",Switzerland,,,,,,,,,60.0,g,522.0,kcal,2180.0,kJ,28.0,g,,,8.5,4.0,28.0,5.0,g,0.14,g,18.0,g,0.056,g,42.0,g,2180.0,kJ
11044,7610307399993,"['and', 'au', 'avec', 'bonbon', 'candie', 'chocolat', 'chocolate', 'cocoa', 'confectionerie', 'decor', 'festive', 'food', 'gysi', 'it', 'lait', 'lolly', 'milk', 'milk-chocolate', 'product', 'snack', 'sweet', 'swis']",,Lolly au chocolat au lait avec décor,"Snacks, Sweet snacks, Cocoa and its products, Confectioneries, Festive foods, Chocolate candies, Bonbons, Chocolates, Milk chocolate candies, Swiss chocolates, en:milk-chocolates","['en:snacks', 'en:sweet-snacks', 'en:cocoa-and-its-products', 'en:confectioneries', 'en:festive-foods', 'en:chocolate-candies', 'en:bonbons', 'en:chocolates', 'en:milk-chocolates', 'en:milk-chocolate-candies', 'en:swiss-chocolates']",Gysi,20 g,"['en:sugar', 'en:cocoa-butter', 'en:whole-milk-powder', 'en:cocoa-paste', 'en:lactose', 'en:butterfat', 'de:färbende-konzentrate', 'en:emulsifier', 'en:natural-flavouring', 'en:apple', 'en:blackcurrant', 'en:radish', 'en:soya-lecithin', 'en:natural-vanilla-flavouring']",,Switzerland,,Switzerland,,,,,,,,,,,,,,,,,0.694444444444443,4.0,20.0,,,,,,,,,,,,
11045,7610400010245,"['alchool', 'allemagne', 'and', 'chocolate', 'cocoa', 'en', 'fabrique', 'filled-milk-chocolate', 'it', 'kirsh', 'lindt', 'liqueur', 'liquide', 'product', 'selection', 'snack', 'sweet']",,Lindt Sélection Alchool Kirsh Liquide,"Snacks, Sweet snacks, Cocoa and its products, Chocolates, Liqueur chocolates, en:filled-milk-chocolates","['en:snacks', 'en:sweet-snacks', 'en:cocoa-and-its-products', 'en:chocolates', 'en:milk-chocolates', 'en:filled-chocolates', 'en:filled-milk-chocolates', 'en:liqueur-chocolates']",Lindt,100 g,"['en:sugar', 'en:cocoa-butter', 'en:whole-milk-powder', 'en:kirsch', 'en:cocoa-paste', 'en:lactose', 'en:invert-sugar', 'en:skimmed-milk-powder', 'en:gelling-agent', 'en:emulsifier', 'en:barley-malt-extract', 'de:aroma-vanillin', 'en:cocoa', 'en:e414', 'en:soya-lecithin']",,Suisse,,,,,,,,,57.0,g,467.0,kcal,1954.0,kcal,23.0,g,,,0.0,4.0,30.0,4.5,g,0.12,g,14.0,g,0.048,g,57.0,g,,
11046,7610400083546,"['and', 'chocolate', 'cocoa', 'confectionerie', 'edition', 'en', 'fabrique', 'filled-chocolate', 'it', 'lindt', 'mango', 'maracuja', 'milk', 'point', 'product', 'snack', 'suisse', 'summer', 'sweet', 'vert']",,Chocolate Summer Edition Mango Maracuja,"Snacks, Sweet snacks, Cocoa and its products, Confectioneries, Chocolates, Milk chocolates, en:filled-chocolates","['en:snacks', 'en:sweet-snacks', 'en:cocoa-and-its-products', 'en:confectioneries', 'en:chocolates', 'en:milk-chocolates', 'en:filled-chocolates']",Lindt,100 g,"['en:sugar', 'en:cocoa-butter', 'en:whole-milk-powder', 'en:vegetable-fat', 'en:cocoa-paste', 'en:skimmed-milk-powder', 'en:lactose', 'en:passionfruit', 'en:emulsifier', 'en:glucose-syrup', 'en:flavouring', 'en:mango', 'en:barley-malt-extract', 'en:maltodextrin', 'en:passionfruit', 'en:acid', 'fr:le-chocolat-au-lait-contient-cacao', 'fr:matiere-seche-de-lait', 'en:palm-oil', 'en:palm-kernel-fat', 'en:passionfruit', 'en:glucose-syrup', 'en:gelling-agent', 'en:soya-lecithin', 'en:e270']","Sugar, cocoa butter, whole milk powder, vegetable fat (palm, palm kernel), cocoa mass, skim milk powder, lactose, passion fruit granules 1,8% (passion fruit concentrate 70%, glucose syrup, gelling agent [pectin]), emulsifier (soya lecithin), glucose syrup, flavourings, mango concentrate 0,2%, barley malt extract, maltodextrin, passion fruit powder, acid (lactic acid). May contain hazelnuts, almonds and other nuts. Milk chocolate contains: Cocoa solids: 31% min, Milk solids: 20% min.",Suisse,,,,,,,,,52.0,g,,,2367.0,kJ,37.0,g,,,2.0,4.0,33.0,6.2,g,0.23,g,23.0,g,0.092,g,52.0,g,2367.0,kJ
11047,7610400085267,"['and', 'chocolate', 'cocoa', 'coconut', 'cresta', 'der', 'filled-chocolate', 'füllung', 'hergestellt', 'in', 'it', 'knuspriger', 'lindt', 'mit', 'nougat-coco', 'piece', 'product', 'schokolade', 'schweiz', 'snack', 'sweet', 'weisse', 'white', 'with']",,Cresta Coconut Weisse Schokolade Mit Knuspriger Nougat-Cocos Füllung,"Imbiss, Süßer Snack, Kakao und Kakaoprodukte, Schokoladen, Weiße Schokoladen, Gefüllte Schokolade, Weiße Schokoladen mit Kokos","['en:snacks', 'en:sweet-snacks', 'en:cocoa-and-its-products', 'en:chocolates', 'en:white-chocolates', 'en:filled-chocolates', 'en:white-chocolate-with-coconut-pieces']",Lindt,100g,"['en:sugar', 'en:cocoa-butter', 'en:whole-milk-powder', 'en:almond', 'en:skimmed-milk-powder', 'en:coconut-flakes', 'en:emulsifier', 'en:butter', 'en:flavouring', 'en:salt', 'en:soya-lecithin']",,Schweiz,,,,,,,,,56.0,g,,,2365.0,kJ,35.0,g,,,9.5,4.0,32.0,6.4,g,0.2,g,21.0,g,0.08,g,54.0,g,2365.0,kJ
11048,7610403002438,"['gold', 'switzerland', 'swis', 'milk', 'chocolate', 'cocoa', 'bar', 'goldkenn']",,SWITZERLAND SWISS GOLD COCOA,"Snacks, Snacks sucrés, Cacao et dérivés, Chocolats, Chocolats au lait, Tablette de chocolat au lait","['en:snacks', 'en:sweet-snacks', 'en:cocoa-and-its-products', 'en:chocolates', 'en:milk-chocolates', 'en:milk-chocolate-bar']",GOLDKENN,100 g,"['en:sugar', 'en:cocoa-butter', 'en:whole-milk-powder', 'en:hazelnut', 'en:cocoa-paste', 'en:vegetable-fat', 'en:lactose', 'en:butterfat', 'en:emulsifier', 'en:flavouring', 'en:natural-vanilla-flavouring', 'en:palm-oil', 'en:soya-lecithin']","sugar, cocoa butter, whole milk powder, hazelnuts 10.5%, cocoa mass, vegetable fat (palm), lactose, concentrated butter, emulsifier (soya lecithin), flavor, natural vanilla flavor",Switzerland,,,,,,,,,53.0,g,,,2375.0,kJ,37.0,g,,,10.5,4.0,30.0,6.0,g,0.11,g,19.0,g,0.044,g,48.0,g,2375.0,kJ
11049,7610403002551,"['and', 'assorted', 'assortiment', 'chocolate', 'cocoa', 'de', 'discovery', 'dot', 'goldkenn', 'green', 'in', 'it', 'made', 'product', 'snack', 'sweet', 'swis']",,Chocolate Discovery,"Snacks, Snacks sucrés, Cacao et dérivés, Chocolats, Assortiments de chocolats, Chocolats suisses","['en:snacks', 'en:sweet-snacks', 'en:cocoa-and-its-products', 'en:chocolates', 'en:assorted-chocolates', 'en:swiss-chocolates']",Goldkenn,175 g,"['en:sugar', 'en:cocoa-paste', 'en:cocoa-butter', 'en:whole-milk-powder', 'en:cocoa-powder', 'en:speculaas', 'fr:sesame-caramelise', 'en:cocoa-bean', 'en:hazelnut', 'en:almond', 'en:skimmed-milk-powder', 'en:emulsifier', 'en:barley-malt-extract', 'en:vanilla-extract', 'en:vanilla-powder', 'en:wheat-flour', 'en:sugar', 'en:vegetable-oil-and-fat', 'fr:sirop-de-candi', 'en:raising-agent', 'en:soya-flour', 'en:salt', 'en:cinnamon', 'en:sesame', 'en:sugar', 'en:soya-lecithin', 'en:palm-oil', 'en:colza-oil']","sugar, cocoa mass, cocoa butter, whole milk powder, cocoa powder, speculoos 1.4% (wheat flour, sugar, vegetable fat and oil (palm, rapeseed), candy sugay syrup, raising agents (E500), soya flour, salt, cinnamon), caramelized sesame 1.2% (sesame, sugar), cocoa nibs 1%, hazelnuts 0.8%, almonds 0.8%, skimmed milk powder, emulsifier (soya lecithin), barley malt extract, vanilla extract, vanilla. Cocoa: 35% min in milk recipes, 54% min in dark recipes. May contain traces of egg, other tree nuts, peanuts.",Switzerland,,Switzerland,,,,,,,45.3,g,565.0,kcal,2360.0,kJ,38.3,g,,,1.6765625,4.0,29.0,6.5,g,0.092,mg,22.7,g,0.0368,mg,42.5,g,2360.0,kJ
11050,7610403051030,"['and', 'certified', 'champagne', 'chocolate', 'cocoa', 'cognac', 'farming', 'fine', 'goldkenn', 'it', 'martin', 'product', 'remy', 'snack', 'sustainable', 'sweet', 'utz', 'utz-certified-cocoa']",,Rémy Martin Fine Champagne Cognac,"Snacks, Sweet snacks, Cocoa and its products, Chocolates","['en:snacks', 'en:sweet-snacks', 'en:cocoa-and-its-products', 'en:chocolates']",Goldkenn,124 g,"['en:sugar', 'en:cocoa-paste', 'en:remy-martin-cognac', 'en:cocoa-butter', 'en:water', 'en:cocoa-powder', 'en:butterfat', 'en:natural-flavouring', 'en:emulsifier', 'en:cocoa', 'en:vanilla', 'en:soya-lecithin', 'en:in-chocolate-part']","sugar, cocoa mass, Rémy Martin® cognac (12%), cocoa butter, water, cocoa powder, butterfat, natural flavour (vanilla), emulsifier (soya lecithin). Cocoa: 50% min. in chocolate part. Contains milk, soya. May contain hazelnut, almond and traces of gluten.","Schweiz,Vereinigte Staaten von Amerika",,,,,,,,,62.0,g,,,1735.0,kJ,15.0,g,0.0,g,0.0,4.0,28.0,1.8,g,0.0,g,9.0,g,0.0,g,61.0,g,1735.0,kJ
11051,7610403055342,"['and', 'bonbon', 'candie', 'chocolate', 'cocoa', 'confectionerie', 'goldkenn', 'it', 'martin', 'point', 'product', 'remy', 'snack', 'sweet', 'switzerland', 'vert']",,Switzerland Rémy Martin,"Snacks, Sweet snacks, Cocoa and its products, Confectioneries, Chocolate candies, en:bonbons","['en:snacks', 'en:sweet-snacks', 'en:cocoa-and-its-products', 'en:confectioneries', 'en:chocolate-candies', 'en:bonbons']",Goldkenn,120 g,"['en:sugar', 'en:cocoa-paste', 'en:cocoa-butter', 'en:water', 'en:whole-milk-powder', 'en:butterfat', 'fr:remy-martin', 'en:cocoa-powder', 'en:humectant', 'fr:emulsidiant', 'en:skimmed-milk-powder', 'en:enzyme', 'en:alcohol', 'en:e414', 'en:barley-malt-extract', 'en:vanilla', 'en:e420', 'fr:lecithinr-de-soja', 'en:e1103']","sugar, cocoa mass, cocoa butter, water, whole milk powder, concentrated butter, Rémy Martin (5.9%), cocoa powder, humectant (sorbitol), emulsifier (soya lecithin), skimmed milk powder, enzyme (invertase), alcohol, arabic gum, barley malt extract, vanilla.",Switzerland,,,,,,,,,41.5,g,,,2102.0,kJ,33.3,g,,,0.0,4.0,26.0,4.5,g,0.09,g,20.7,g,0.036,g,36.7,g,2102.0,kJ
11052,7610848699415,"['max', 'sweet', 'candie', 'havelaar', 'made', 'chocolat', 'snack', 'cocoa', 'in', 'coeur', 'suisse', 'bonbon', 'chocolate', 'choco', 'trade', 'it', 'petit', 'swis', 'milk', 'product', 'coop', 'fair', 'lait', 'and', 'au', 'confectionerie']",,Petits Cœurs Choco,"Snacks, Snacks sucrés, Cacao et dérivés, Confiseries, Confiseries chocolatées, Bonbons de chocolat, Chocolats, Bonbons de chocolat au lait, Chocolats suisses","['en:snacks', 'en:sweet-snacks', 'en:cocoa-and-its-products', 'en:confectioneries', 'en:chocolate-candies', 'en:bonbons', 'en:chocolates', 'en:milk-chocolate-candies', 'en:swiss-chocolates']",Coop,300 g,"['en:sugar', 'en:cocoa-butter', 'en:whole-milk-powder', 'en:cocoa-paste', 'en:skimmed-milk-powder', 'en:emulsifier', 'en:natural-flavouring', 'en:soya-lecithin']",,Switzerland,Coop,Switzerland,,,,,,,59.0,g,572.0,kcal,2390.0,kJ,34.0,g,1.0,g,0.0,4.0,32.0,7.0,g,0.2,g,20.0,g,0.08,g,59.0,g,2390.0,kJ
11053,7610849454631,"['and', 'au', 'chocolate', 'cocoa', 'coop', 'it', 'lait', 'milk', 'prix', 'product', 'qualite', 'snack', 'suisse', 'sweet']",,Qualité & Prix Chocolate au lait suisse,"Snacks, Snacks sucrés, Cacao et dérivés, Chocolats, Chocolats au lait","['en:snacks', 'en:sweet-snacks', 'en:cocoa-and-its-products', 'en:chocolates', 'en:milk-chocolates']",Coop,400 g,"['en:sugar', 'en:cocoa-butter', 'en:cocoa-paste', 'en:skimmed-milk-powder', 'en:whole-milk-powder', 'en:butterfat', 'fr:noissetes-moulues', 'en:emulsifier', 'en:ground-almonds', 'en:whey-powder', 'en:fat-reduced-cocoa-powder', 'en:natural-flavouring', 'en:soya-lecithin', 'en:e476']",,Switzerland,,,,,30.0,g,,,61.0,g,,,2230.0,kJ,29.0,g,2.0,g,0.179036458333336,4.0,32.0,6.0,g,0.275,g,18.0,g,0.11,g,57.0,g,2230.0,kJ
11054,7610849692842,"['and', 'chocolat', 'chocolate', 'christmas-chocolate', 'clause', 'cocoa', 'commerce', 'coop', 'en', 'equitable', 'havelaar', 'it', 'max', 'milk', 'mold', 'noel', 'pere', 'product', 'santa', 'sculpture', 'snack', 'sweet']",,Père Noël en chocolat,"Snacks, Sweet snacks, Cocoa and its products, Chocolates, Chocolate molds, Milk chocolates, Chocolate Sculptures, Chocolate Santa Clauses, en:christmas-chocolates","['en:snacks', 'en:sweet-snacks', 'en:cocoa-and-its-products', 'en:festive-foods', 'en:christmas-foods-and-drinks', 'en:chocolates', 'en:chocolate-molds', 'en:milk-chocolates', 'en:chocolate-sculptures', 'en:christmas-chocolates', 'en:chocolate-santa-clauses']",Coop,150 g,"['en:sugar', 'en:cocoa-butter', 'en:whole-milk-powder', 'en:cocoa-paste', 'en:skimmed-milk-powder', 'en:emulsifier', 'en:natural-flavouring', 'en:soya-lecithin']",,Suisse,,,,,,,,,59.0,g,,,2390.0,kJ,34.0,g,1.0,g,0.0,4.0,32.0,7.0,g,0.2,g,20.0,g,0.08,g,59.0,g,2390.0,kJ
11055,7610849939251,"['and', 'chocolate', 'cocoa', 'coop', 'fair', 'havelaar', 'hazelnut', 'it', 'lait', 'made-in-swis', 'max', 'milk-chocolate', 'noisette', 'prix', 'product', 'qualite', 'snack', 'sweet', 'trade', 'with']",,Qualité & Prix Lait / Noisettes,"Snacks, Snacks sucrés, Cacao et dérivés, Chocolats, Chocolats au lait, Chocolats aux noisettes","['en:snacks', 'en:sweet-snacks', 'en:cocoa-and-its-products', 'en:chocolates', 'en:milk-chocolates', 'en:chocolates-with-hazelnuts']",Coop,,"['en:sugar', 'fr:beurre-de-caco', 'en:whole-milk-powder', 'en:cocoa-paste', 'en:skimmed-milk-powder', 'en:emulsifier', 'en:natural-flavouring', 'en:soya-lecithin']",,Suisse,,,,,,,,,,,,,,,,,,,0.0,4.0,,,,,,,,,,,,,
